 Destination Port	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
53	146	2	2	94	126	47	47	47	0	63	63	63	0	1506849.315	27397.26027	48.66666667	78.23255929	139	3	3	3	0	3	3	4	4	0	4	4	0	0	0	0	64	64	13698.63014	13698.63014	47	63	53.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	66.75	47	63	64	0	0	0	0	0	0	2	94	2	126	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
443	5320970	10	7	353	5444	196	0	35.3	68.95417158	1448	0	777.7142857	686.9938656	1089.463011	3.194906192	332560.625	1255358.275	5039056	4	5320970	591218.8889	1668412.135	5039056	4	173272	28878.66667	44462.14074	102091	49	0	0	0	0	328	232	1.879356583	1.315549608	0	1448	322.0555556	555.9272564	309055.1144	0	0	0	1	0	0	0	0	0	341	35.3	777.7142857	328	0	0	0	0	0	0	10	353	7	5444	29200	31	3	32	281910	0	281910	281910	5039056	0	5039056	5039056	BENIGN
80	4754	3	6	353	11595	353	0	117.6666667	203.804645	5792	0	1932.5	2537.820147	2513251.998	1893.142617	594.25	1181.571321	3477	48	3700	1850	2375.878785	3530	170	4701	940.2	1574.140623	3723	48	0	0	0	0	104	200	631.0475389	1262.095078	0	5792	1194.8	2120.249765	4495459.067	0	0	0	1	0	0	0	0	2	1327.555556	117.6666667	1932.5	104	0	0	0	0	0	0	3	353	6	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
443	65149891	16	13	1123	4619	420	0	70.1875	110.5689642	1430	0	355.3076923	533.8464799	88.13522036	0.445127376	2326781.821	11100000	58400000	1	65100000	4343326.067	15100000	58400000	4	58600000	4883662.25	16900000	58400000	1	0	0	0	0	332	272	0.245587518	0.199539858	0	1430	191.4	381.659498	145663.9724	0	0	0	1	0	0	0	0	0	198	70.1875	355.3076923	332	0	0	0	0	0	0	16	1123	13	4619	8192	180	15	20	226935.5	26746.314	245848	208023	32300000	36800000	58400000	6298872	BENIGN
80	98263930	8	6	415	11595	415	0	51.875	146.7246571	5792	0	1932.5	2537.820147	122.221857	0.142473439	7558763.846	27300000	98300000	2	98300000	14000000	37100000	98300000	4	1442	288.4	384.1943519	952	2	0	0	0	0	264	200	0.081413394	0.061060045	0	5792	800.6666667	1796.150871	3226157.952	0	0	0	0	1	0	0	0	0	857.8571429	51.875	1932.5	264	0	0	0	0	0	0	8	415	6	11595	274	235	1	32	1305	0	1305	1305	98300000	0	98300000	98300000	DoS Hulk
80	3	2	0	0	0	0	0	0	0	0	0	0	0	0	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	64	0	666666.6667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
443	929920	7	9	517	5275	193	0	73.85714286	88.92773953	1989	0	586.1111111	805.7405669	6228.492774	17.20578114	61994.66667	147574.4044	558272	2	904186	150697.6667	212498.6224	558272	25862	904134	113016.75	207711.795	583821	2	0	0	0	0	152	192	7.52752925	9.678251893	0	1989	340.7058824	632.3440287	399858.9706	0	0	0	1	0	0	0	0	1	362	73.85714286	586.1111111	152	0	0	0	0	0	0	7	517	9	5275	8192	290	6	20	0	0	0	0	0	0	0	0	BENIGN
80	58291	3	0	0	0	0	0	0	0	0	0	0	0	0	51.46592098	29145.5	17099.96329	41237	17054	58291	29145.5	17099.96329	41237	17054	0	0	0	0	0	0	0	0	0	96	0	51.46592098	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	96	0	0	0	0	0	0	3	0	0	0	264	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
53	188	2	2	66	98	33	33	33	0	49	49	49	0	872340.4255	21276.59574	62.66666667	70.15934245	139	1	1	1	0	1	1	48	48	0	48	48	0	0	0	0	64	64	10638.29787	10638.29787	33	49	39.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	49.25	33	49	64	0	0	0	0	0	0	2	66	2	98	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
36773	41	1	1	0	0	0	0	0	0	0	0	0	0	0	48780.4878	41	0	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	24390.2439	24390.2439	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	119	286	0	32	0	0	0	0	0	0	0	0	BENIGN
80	99385523	6	7	350	11595	332	0	58.33333333	134.100957	5792	0	1656.428571	2118.227235	120.1885309	0.130803759	8282126.917	28700000	99400000	2	99400000	19900000	44400000	99400000	2	7879	1313.166667	2869.804761	7169	46	0	0	0	0	164	232	0.060370966	0.070432793	0	5792	853.6428571	1664.934538	2772007.016	1	0	0	0	0	0	0	0	1	919.3076923	58.33333333	1656.428571	164	0	0	0	0	0	0	6	350	7	11595	0	235	3	20	10998	0	10998	10998	99400000	0	99400000	99400000	DoS Hulk
80	49	2	0	12	0	6	6	6	0	0	0	0	0	244897.9592	40816.32653	49	0	49	49	49	49	0	49	49	0	0	0	0	0	0	0	0	0	40	0	40816.32653	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	62785	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
49916	51	1	1	0	0	0	0	0	0	0	0	0	0	0	39215.68627	51	0	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	19607.84314	19607.84314	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	370	332	0	32	0	0	0	0	0	0	0	0	BENIGN
53	1445	1	1	42	58	42	42	42	0	58	58	58	0	69204.15225	1384.083045	1445	0	1445	1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	692.0415225	692.0415225	42	58	47.33333333	9.237604307	85.33333333	0	0	0	0	0	0	0	0	1	71	42	58	32	0	0	0	0	0	0	1	42	1	58	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
443	5656625	7	8	1066	756	517	0	152.2857143	237.3680084	564	0	94.5	195.1292612	322.1001923	2.651757895	404044.6429	1312786.511	4962526	3	694096	115682.6667	95112.53404	257331	9793	5571564	795937.7143	1855534.349	5000981	3	0	0	0	0	152	172	1.237487017	1.414270877	0	564	113.875	205.083357	42059.18333	0	0	0	1	0	0	0	0	1	121.4666667	152.2857143	94.5	152	0	0	0	0	0	0	7	1066	8	756	8192	62	6	20	0	0	0	0	0	0	0	0	BENIGN
80	12327	2	0	12	0	6	6	6	0	0	0	0	0	973.4728644	162.2454774	12327	0	12327	12327	12327	12327	0	12327	12327	0	0	0	0	0	0	0	0	0	40	0	162.2454774	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	253	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	85373201	6	7	350	11595	332	0	58.33333333	134.100957	7240	0	1656.428571	2566.885263	139.9151005	0.152272608	7114433.417	24600000	85200000	1	85200000	17000000	38100000	85200000	1	85400000	14200000	34800000	85200000	87	0	0	0	0	164	232	0.070279665	0.081992943	0	7240	853.6428571	1934.468148	3742167.016	1	0	0	0	0	0	0	0	1	919.3076923	58.33333333	1656.428571	164	0	0	0	0	0	0	6	350	7	11595	0	235	3	20	13978	0	13978	13978	85200000	0	85200000	85200000	DoS Hulk
80	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2000000	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	64	0	2000000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	98362486	8	6	418	11595	412	0	52.25	145.3761132	5792	0	1932.5	2537.820147	122.1298941	0.142330685	7566345.077	27300000	98400000	1	98400000	14100000	37200000	98400000	1	1968	393.6	757.769622	1747	2	0	0	0	0	252	200	0.08133182	0.060998865	0	5792	800.8666667	1796.006716	3225640.124	0	0	0	0	1	0	0	0	0	858.0714286	52.25	1932.5	252	0	0	0	0	0	0	8	418	6	11595	251	235	2	20	1984	0	1984	1984	98400000	0	98400000	98400000	DoS Hulk
80	98708661	6	7	390	11595	372	0	65	150.4273911	5792	0	1656.428571	2120.732252	121.4179169	0.131700703	8225721.75	28500000	98700000	21	98700000	19700000	44100000	98700000	981	98700000	16500000	40300000	98700000	46	0	0	0	0	164	232	0.06078494	0.070915763	0	5792	856.5	1665.476543	2773812.115	1	0	0	0	0	0	0	0	1	922.3846154	65	1656.428571	164	0	0	0	0	0	0	6	390	7	11595	0	235	3	20	11999	0	11999	11999	98700000	0	98700000	98700000	DoS Hulk
80	82768280	7	7	355	11595	349	0	50.71428571	131.5506421	4344	0	1656.428571	1547.737688	144.3789819	0.169146924	6366790.769	22900000	82600000	3	82600000	13800000	33700000	82600000	3	150624	25104	54676.67318	136135	47	0	0	0	0	220	232	0.084573462	0.084573462	0	4344	796.6666667	1314.232838	1727207.952	0	0	0	0	1	0	0	0	1	853.5714286	50.71428571	1656.428571	220	0	0	0	0	0	0	7	355	7	11595	274	235	2	20	8040	0	8040	8040	82600000	0	82600000	82600000	DoS Hulk
80	85233166	5	6	423	11595	411	0	84.6	182.4878078	7240	0	1932.5	3126.682571	141.0014501	0.129057743	8523316.6	26900000	85000000	4	85100000	21300000	42500000	85000000	4	85200000	17000000	38000000	85100000	84	0	0	0	0	144	200	0.05866261	0.070395132	0	7240	1002	2323.966789	5400821.636	1	0	0	0	0	0	0	0	1	1093.090909	84.6	1932.5	144	0	0	0	0	0	0	5	423	6	11595	0	235	2	20	11039	0	11039	11039	85000000	0	85000000	85000000	DoS Hulk
80	32075	1	1	0	0	0	0	0	0	0	0	0	0	0	62.35385814	32075	0	32075	32075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	31.17692907	31.17692907	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	243	64	0	32	0	0	0	0	0	0	0	0	BENIGN
80	84990153	7	6	332	11595	326	0	47.42857143	122.858804	5792	0	1932.5	2181.008184	140.3339043	0.152958896	7082512.75	24500000	84800000	1	84900000	14100000	34600000	84800000	1	148496	29699.2	58700.81525	134148	45	0	0	0	0	220	200	0.082362483	0.070596414	0	5792	851.9285714	1667.256635	2779744.687	0	0	0	0	1	0	0	0	0	917.4615385	47.42857143	1932.5	220	0	0	0	0	0	0	7	332	6	11595	251	235	2	20	2001	0	2001	2001	84800000	0	84800000	84800000	DoS Hulk
80	99208702	8	6	367	11595	355	0	45.875	124.9347687	5792	0	1932.5	2534.051598	120.5741004	0.141116653	7631438.615	27500000	99200000	0	99200000	14200000	37500000	99200000	0	4465	893	1744.801278	4012	47	0	0	0	0	240	200	0.080638088	0.060478566	0	5792	797.4666667	1794.858246	3221516.124	0	0	0	0	1	0	0	0	0	854.4285714	45.875	1932.5	240	0	0	0	0	0	0	8	367	6	11595	251	235	3	20	1950	0	1950	1950	99200000	0	99200000	99200000	DoS Hulk
53	31363	1	1	44	172	44	44	44	0	172	172	172	0	6887.09626	63.76940981	31363	0	31363	31363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	32	31.88470491	31.88470491	44	172	86.66666667	73.90083446	5461.333333	0	0	0	0	0	0	0	0	1	130	44	172	20	0	0	0	0	0	0	1	44	1	172	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
123	68032312	2	2	96	96	48	48	48	0	48	48	48	0	2.822188374	0.058795591	22700000	39200000	68000000	25462	68000000	68000000	0	68000000	68000000	68000000	68000000	0	68000000	68000000	0	0	0	0	64	40	0.029397796	0.029397796	48	48	48	0	0	0	0	0	0	0	0	0	0	1	60	48	48	64	0	0	0	0	0	0	2	96	2	96	-1	-1	1	32	25462	0	25462	25462	68000000	0	68000000	68000000	BENIGN
80	1996	5	0	6	0	6	0	1.2	2.683281573	0	0	0	0	3006.012024	2505.01002	499	571.5825983	997	3	1996	499	571.5825983	997	3	0	0	0	0	0	0	0	0	0	148	0	2505.01002	0	0	6	1	2.449489743	6	0	0	0	0	1	0	0	0	0	1.2	1.2	0	148	0	0	0	0	0	0	5	6	0	0	251	-1	1	20	0	0	0	0	0	0	0	0	DoS Hulk
80	6671	1	2	0	483	0	0	0	0	483	0	241.5	341.5325753	72402.93809	449.70769	3335.5	4715.695124	6670	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	32	64	149.9025633	299.8051267	0	483	120.75	241.5	58322.25	0	0	0	0	1	1	0	0	2	161	0	241.5	32	0	0	0	0	0	0	1	0	2	483	229	235	0	32	0	0	0	0	0	0	0	0	DoS slowloris
53	23646	2	2	60	264	30	30	30	0	132	132	132	0	13702.10606	169.1618033	7882	13646.82831	23640	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	64	64	84.58090163	84.58090163	30	132	70.8	55.86770087	3121.2	0	0	0	0	0	0	0	0	1	88.5	30	132	64	0	0	0	0	0	0	2	60	2	264	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
49869	85	1	1	0	0	0	0	0	0	0	0	0	0	0	23529.41176	85	0	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	11764.70588	11764.70588	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	227	229	0	32	0	0	0	0	0	0	0	0	BENIGN
80	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2000000	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	64	0	2000000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
59406	64	1	1	0	0	0	0	0	0	0	0	0	0	0	31250	64	0	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	15625	15625	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	5239	43440	0	32	0	0	0	0	0	0	0	0	BENIGN
443	3	2	0	12	0	6	6	6	0	0	0	0	0	4000000	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	40	0	666666.6667	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	251	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	5065325	2	2	6	212	6	0	3	4.242640687	212	0	106	149.9066376	43.03771229	0.789682794	1688441.667	2896063.802	5032475	105	32850	32850	0	32850	32850	5032580	5032580	0	5032580	5032580	0	0	0	0	60	48	0.394841397	0.394841397	0	212	43.6	94.17430647	8868.8	0	0	0	1	0	0	0	0	1	54.5	3	106	60	0	0	0	0	0	0	2	6	2	212	29200	11	1	20	0	0	0	0	0	0	0	0	BENIGN
80	84916149	6	6	353	11595	353	0	58.83333333	144.1116465	5792	0	1932.5	2181.008184	140.7035074	0.141315876	7719649.909	25600000	84800000	1	84800000	17000000	37900000	84800000	1	146492	29298.4	58841.18802	134148	46	0	0	0	0	200	200	0.070657938	0.070657938	0	5792	919.0769231	1715.973944	2944566.577	0	0	0	0	1	0	0	0	1	995.6666667	58.83333333	1932.5	200	0	0	0	0	0	0	6	353	6	11595	251	235	1	32	2	0	2	2	84800000	0	84800000	84800000	DoS Hulk
80	85355195	8	6	379	11595	379	0	47.375	133.996735	2907	0	1932.5	1496.914126	140.2843728	0.164020479	6565784.231	23600000	85200000	1	85200000	12200000	32200000	85200000	1	149461	29892.2	59738.07727	136292	4	0	0	0	0	264	200	0.093725988	0.070294491	0	2907	798.2666667	1314.650767	1728306.638	0	0	0	0	1	0	0	0	0	855.2857143	47.375	1932.5	264	0	0	0	0	0	0	8	379	6	11595	274	235	1	32	2002	0	2002	2002	85200000	0	85200000	85200000	DoS Hulk
80	84590262	5	7	404	11595	392	0	80.8	173.9919538	8688	0	1656.428571	3174.60191	141.848479	0.141860301	7690023.818	25500000	84400000	0	84500000	21100000	42200000	84400000	1	84600000	14100000	34500000	84400000	0	0	0	0	0	144	232	0.059108459	0.082751842	0	8688	923.4615385	2393.43702	5728540.769	1	0	0	0	0	0	0	0	1	1000.416667	80.8	1656.428571	144	0	0	0	0	0	0	5	404	7	11595	0	235	2	20	8015	0	8015	8015	84400000	0	84400000	84400000	DoS Hulk
80	19564	1	1	6	6	6	6	6	0	6	6	6	0	613.3714987	102.2285831	19564	0	19564	19564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	51.11429156	51.11429156	6	6	6	0	0	0	0	0	0	1	1	0	0	1	9	6	6	20	0	0	0	0	0	0	1	6	1	6	598	31	0	20	0	0	0	0	0	0	0	0	BENIGN
80	98701688	5	7	312	11595	300	0	62.4	132.8563134	5792	0	1656.428571	2120.732252	120.6362347	0.121578468	8972880.727	29700000	98700000	41	98700000	24700000	49300000	98700000	513	98700000	16500000	40300000	98700000	46	0	0	0	0	144	232	0.050657695	0.070920773	0	5792	916.3846154	1716.695932	2947044.923	1	0	0	0	0	0	0	0	1	992.75	62.4	1656.428571	144	0	0	0	0	0	0	5	312	7	11595	0	235	2	20	12014	0	12014	12014	98700000	0	98700000	98700000	DoS Hulk
443	786180	7	8	1140	5613	517	0	162.8571429	233.4726455	1826	2	701.625	763.4433158	8589.635961	19.07960009	56155.71429	81018.11992	276488	1	733259	122209.8333	105632.4327	276488	20868	735804	105114.8571	186483.1123	507065	1	0	0	0	0	152	164	8.903813376	10.17578672	0	1826	422.0625	615.3951001	378711.1292	0	0	0	1	0	0	0	0	1	450.2	162.8571429	701.625	152	0	0	0	0	0	0	7	1140	8	5613	8192	31088	6	20	0	0	0	0	0	0	0	0	BENIGN
80	99655833	5	6	353	11595	341	0	70.6	151.1879625	7240	0	1932.5	3126.682571	119.8926309	0.110379891	9965583.3	31500000	99500000	4	99500000	24900000	49700000	99500000	4	99700000	19900000	44500000	99500000	85	0	0	0	0	144	200	0.050172678	0.060207213	0	7240	996.1666667	2325.67233	5408751.788	1	0	0	0	0	0	0	0	1	1086.727273	70.6	1932.5	144	0	0	0	0	0	0	5	353	6	11595	0	235	2	20	11983	0	11983	11983	99500000	0	99500000	99500000	DoS Hulk
443	1406624	7	10	841	5275	517	0	120.1428571	189.1352502	1460	0	527.5	663.1772429	4347.999181	12.08567464	87914	311165.6211	1252599	3	1404373	234062.1667	499489.1236	1252599	2698	1381091	153454.5556	423279.6806	1278962	3	0	0	0	0	152	212	4.976454262	7.109220374	0	1460	339.7777778	541.1529691	292846.5359	0	0	0	1	0	0	0	0	1	359.7647059	120.1428571	527.5	152	0	0	0	0	0	0	7	841	10	5275	8192	290	6	20	0	0	0	0	0	0	0	0	BENIGN
443	112749148	35	30	2893	19160	780	0	82.65714286	215.1944323	1418	0	638.6666667	655.4640543	195.5934957	0.57650103	1761705.438	3791887.462	10000000	1	113000000	3315062.735	4727709.275	10100000	2	113000000	3886626.241	4908781.866	10100000	1	0	0	0	0	1128	968	0.310423632	0.266077399	0	1418	334.1363636	542.6590624	294478.858	0	0	0	1	0	0	0	0	0	339.2769231	82.65714286	638.6666667	1128	0	0	0	0	0	0	35	2893	30	19160	29200	392	6	32	237706.9091	580686.9553	1970796	36768	10000000	5403.311434	10000000	9996278	BENIGN
443	117867814	14	13	612	5174	190	0	43.71428571	62.3000538	1694	0	398	655.9958079	49.08888868	0.229070168	4533377.462	16000000	59000000	3	118000000	9066754.923	22100000	59000000	240	118000000	9821043.833	22900000	59000000	3	0	0	0	0	312	272	0.118777124	0.110293044	0	1694	206.6428571	475.5033368	226103.4233	0	0	0	1	0	0	0	0	0	214.2962963	43.71428571	398	312	0	0	0	0	0	0	14	612	13	5174	29200	31	12	20	126536.5	157262.6695	237738	15335	58800000	268811.5926	59000000	58600000	BENIGN
80	47578	3	4	441	870	435	0	147	249.4333578	858	0	217.5	427.0093676	27554.7522	147.1268233	7929.666667	11975.53592	23466	4	23741	11870.5	16234.46459	23350	391	24267	8089	13690.46672	23896	4	0	0	0	0	72	92	63.05435285	84.07247047	0	858	163.875	318.6258161	101522.4107	0	0	0	1	0	0	0	0	1	187.2857143	147	217.5	72	0	0	0	0	0	0	3	441	4	870	8192	31	2	20	0	0	0	0	0	0	0	0	BENIGN
53	150	2	2	74	106	37	37	37	0	53	53	53	0	1200000	26666.66667	50	46.50806382	97	4	4	4	0	4	4	49	49	0	49	49	0	0	0	0	64	64	13333.33333	13333.33333	37	53	43.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	54.25	37	53	64	0	0	0	0	0	0	2	74	2	106	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	13	2	0	12	0	6	6	6	0	0	0	0	0	923076.9231	153846.1538	13	0	13	13	13	13	0	13	13	0	0	0	0	0	0	0	0	0	40	0	153846.1538	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	256	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	98375717	8	6	360	11595	360	0	45	127.2792206	5792	0	1932.5	2181.008184	121.5238919	0.142311542	7567362.846	27300000	98400000	1	98400000	14100000	37200000	98400000	1	5470	1094	2209.551764	5045	49	0	0	0	0	264	200	0.081320881	0.060990661	0	5792	797	1621.128046	2628056.143	0	0	0	0	1	0	0	0	0	853.9285714	45	1932.5	264	0	0	0	0	0	0	8	360	6	11595	274	235	1	32	1009	0	1009	1009	98400000	0	98400000	98400000	DoS Hulk
53	210	2	2	84	366	42	42	42	0	183	183	183	0	2142857.143	19047.61905	70	118.654962	207	0	0	0	0	0	0	3	3	0	3	3	0	0	0	0	64	64	9523.809524	9523.809524	42	183	98.4	77.22888061	5964.3	0	0	0	0	0	0	0	0	1	123	42	183	64	0	0	0	0	0	0	2	84	2	366	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	99078685	7	6	332	11595	308	0	47.42857143	114.936007	7240	0	1932.5	3126.682571	120.3790704	0.131208847	8256557.083	28600000	98900000	3	98900000	16500000	40400000	98900000	3	99100000	19800000	44200000	98900000	85	0	0	0	0	184	200	0.070650918	0.060557929	0	7240	852.3571429	2169.933058	4708609.478	1	0	0	0	0	0	0	0	0	917.9230769	47.42857143	1932.5	184	0	0	0	0	0	0	7	332	6	11595	0	235	4	20	15030	0	15030	15030	98900000	0	98900000	98900000	DoS Hulk
443	193	2	0	12	0	6	6	6	0	0	0	0	0	62176.1658	10362.6943	193	0	193	193	193	193	0	193	193	0	0	0	0	0	0	0	0	0	40	0	10362.6943	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	253	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
60876	50	1	1	0	0	0	0	0	0	0	0	0	0	0	40000	50	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	20000	20000	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	349	310	0	32	0	0	0	0	0	0	0	0	BENIGN
80	5	2	0	0	0	0	0	0	0	0	0	0	0	0	400000	5	0	5	5	5	5	0	5	5	0	0	0	0	0	0	0	0	0	64	0	400000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	204	2	2	112	368	56	56	56	0	184	184	184	0	2352941.176	19607.84314	68	110.8512517	196	4	4	4	0	4	4	4	4	0	4	4	0	0	0	0	40	40	9803.921569	9803.921569	56	184	107.2	70.10848736	4915.2	0	0	0	0	0	0	0	0	1	134	56	184	40	0	0	0	0	0	0	2	112	2	368	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	210	2	2	78	134	39	39	39	0	67	67	67	0	1009523.81	19047.61905	70	38.11823711	114	47	49	49	0	49	49	47	47	0	47	47	0	0	0	0	64	64	9523.809524	9523.809524	39	67	50.2	15.33623161	235.2	0	0	0	0	0	0	0	0	1	62.75	39	67	64	0	0	0	0	0	0	2	78	2	134	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2000000	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	64	0	2000000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	98545641	8	5	326	11595	326	0	40.75	115.2584053	7240	0	2319	3331.638186	120.9693283	0.13191857	8212136.75	28400000	98400000	1	98400000	14100000	37200000	98400000	1	147364	36841	65785.42948	135160	46	0	0	0	0	264	168	0.081180658	0.050737911	0	7240	851.5	2170.494476	4711046.269	0	0	0	0	1	0	0	0	0	917	40.75	2319	264	0	0	0	0	0	0	8	326	5	11595	251	235	1	32	1006	0	1006	1006	98400000	0	98400000	98400000	DoS Hulk
53	187	2	2	78	180	39	39	39	0	90	90	90	0	1379679.144	21390.37433	62.33333333	67.64860186	136	3	48	48	0	48	48	3	3	0	3	3	0	0	0	0	64	64	10695.18717	10695.18717	39	90	59.4	27.93385043	780.3	0	0	0	0	0	0	0	0	1	74.25	39	90	64	0	0	0	0	0	0	2	78	2	180	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
53	60941	1	1	40	108	40	40	40	0	108	108	108	0	2428.578461	32.81862785	60941	0	60941	60941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	16.40931393	16.40931393	40	108	62.66666667	39.2598183	1541.333333	0	0	0	0	0	0	0	0	1	94	40	108	20	0	0	0	0	0	0	1	40	1	108	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
